fire_id,park_agency,park_name,fire_name,fire_year,cause_description,fire_size,fire_size_class,latitude,longitude,state
242096,NPS,Theodore Roosevelt National Park,CHALKCLIFF,1998,Lightning,18.0,C,47.59668,-103.34331,ND
242097,NPS,Theodore Roosevelt National Park,BOICOURT,1998,Lightning,16.0,C,46.95939,-103.3947,ND
242098,NPS,Theodore Roosevelt National Park,VOLUNTEER,1998,Lightning,2.5,B,46.95632,-103.36546,ND
242099,NPS,Theodore Roosevelt National Park,RAIL CAR,1999,Lightning,0.1,A,46.96193,-103.50476,ND
242100,NPS,Theodore Roosevelt National Park,BURN.HILLS,1999,Arson,0.5,B,46.91614,-103.52607,ND
242101,NPS,Agate Fossil Beds National Monument,SKAVDAHL,1992,Debris Burning,0.1,A,42.4333,-103.7005,NE
242102,NPS,Agate Fossil Beds National Monument,SKAVDAHL02,1992,Debris Burning,0.5,B,42.4333,-103.7005,NE
242103,NPS,Scotts Bluff National Monument,BIKE TRAIL,1993,Smoking,0.1,A,41.82973,-103.69129,NE
242104,NPS,Scotts Bluff National Monument,MITCHELL P,1995,Miscellaneous,0.1,A,41.82888,-103.71061,NE
242105,NPS,Scotts Bluff National Monument,BIKE TRAIL,1999,Smoking,0.1,A,41.82847,-103.69414,NE
242106,NPS,Scotts Bluff National Monument,WIEDEMAN,1999,Smoking,3.9,B,41.82266,-103.69394,NE
242107,NPS,Scotts Bluff National Monument,BONEYARD,1999,Equipment Use,1.1,B,41.83234,-103.71825,NE
242108,NPS,Scotts Bluff National Monument,CULVERT,1999,Smoking,0.3,B,41.82369,-103.69677,NE
242109,NPS,Cuyahoga Valley National Park,GOOD,1993,Debris Burning,0.1,A,41.2501,-81.5165,OH
242110,NPS,Cuyahoga Valley National Park,RAILROAD,1993,Railroad,0.1,A,41.1737,-81.5871,OH
242111,NPS,Cuyahoga Valley National Park,AKRONS,1993,Smoking,0.1,A,41.1737,-81.5871,OH
242112,NPS,Cuyahoga Valley National Park,VANACHEK,1993,Arson,0.1,A,41.3667,-81.6165,OH
242113,NPS,Cuyahoga Valley National Park,BOSTON,1994,Debris Burning,0.1,A,41.2501,-81.5832,OH
242114,NPS,Cuyahoga Valley National Park,LEDGES,1994,Campfire,0.1,A,41.2167,-81.4998,OH
242115,NPS,Cuyahoga Valley National Park,TILDEN,1994,Debris Burning,0.1,A,41.2167,-81.4998,OH
242116,NPS,Cuyahoga Valley National Park,QUICK,1995,Children,0.1,A,41.2142,-81.5312,OH
242117,NPS,Cuyahoga Valley National Park,ERDOS,1997,Equipment Use,0.1,A,41.2001,-81.5832,OH
242118,NPS,Cuyahoga Valley National Park,ONEIL,1999,Miscellaneous,2.0,B,41.1917,-81.5234,OH
242119,NPS,Badlands National Park,PRONGHORN,1994,Lightning,2.0,B,43.80037,-102.04836,SD
242120,NPS,Badlands National Park,TWISTER,1994,Lightning,0.1,A,43.8893,-102.44204,SD
242121,NPS,Badlands National Park,SHEEP,1994,Lightning,2.5,B,43.683,-102.56685,SD
242122,NPS,Badlands National Park,COTTONWOOD,1994,Debris Burning,35.0,C,43.81318,-102.15601,SD
242123,NPS,Badlands National Park,WHITCHER,1994,Lightning,1.0,B,43.75024,-102.4086,SD
242124,NPS,Badlands National Park,GRASSLANDS,1995,Lightning,10.0,C,43.79765,-102.08947,SD
242125,NPS,Badlands National Park,SONNY,1995,Lightning,40.0,C,43.8,-102.2338,SD
242126,NPS,Badlands National Park,RAINBOW,1996,Arson,3.0,B,43.8333,-102.181,SD
242127,NPS,Badlands National Park,GALIGOTABL,1996,Lightning,275.0,D,43.5833,-102.6671,SD
242128,NPS,Badlands National Park,FORTUNE,1996,Lightning,20.0,C,43.7458,-101.8768,SD
242129,NPS,Badlands National Park,BIGFOOT RD,1998,Powerline,1.0,B,43.80383,-102.07004,SD
242130,NPS,Badlands National Park,SAGE CREEK,1998,Equipment Use,1.0,B,43.90277,-102.42774,SD
242131,NPS,Badlands National Park,SAGE CREEK,1999,Equipment Use,1.0,B,43.9,-102.4171,SD
242132,NPS,Badlands National Park,M-MARKER-4,1999,Equipment Use,28.0,C,43.70614,-102.57731,SD
242133,NPS,Wind Cave National Park,RANKIN,1992,Debris Burning,400.0,E,43.62784,-103.48084,SD
242134,NPS,Wind Cave National Park,HIGHLAND,1992,Lightning,0.1,A,43.61529,-103.43137,SD
242135,NPS,Wind Cave National Park,PIGTAIL,1992,Lightning,0.1,A,43.5993,-103.49857,SD
242136,NPS,Wind Cave National Park,TWO WET,1992,Lightning,0.1,A,43.52326,-103.47823,SD
242137,NPS,Wind Cave National Park,MOBILE,1993,Equipment Use,0.1,A,43.56825,-103.48044,SD
242138,NPS,Wind Cave National Park,HAVEN,1993,Debris Burning,1.0,B,43.65846,-103.50907,SD
242139,NPS,Wind Cave National Park,ASH,1994,Miscellaneous,0.1,A,43.56291,-103.48335,SD
242140,NPS,Wind Cave National Park,TWIN PINES,1995,Lightning,0.1,A,43.59665,-103.40047,SD
242141,NPS,Wind Cave National Park,BISON CORR,1995,Lightning,0.1,A,43.62498,-103.45881,SD
242142,NPS,Wind Cave National Park,CARMAT,1996,Lightning,0.2,A,43.58332,-103.49214,SD
242143,NPS,Wind Cave National Park,D-LOOP,1996,Lightning,20.0,C,43.56825,-103.49699,SD
242144,NPS,Wind Cave National Park,WILDCAT,1996,Lightning,1.0,B,43.51724,-103.53413,SD
242145,NPS,Wind Cave National Park,FIRECRACKR,1997,Fireworks,1.0,B,43.57304,-103.48707,SD
242146,NPS,Wind Cave National Park,LOOKOUT PT,1997,Debris Burning,20.0,C,43.58604,-103.47168,SD
242147,NPS,Wind Cave National Park,LOOKOUT PT,1997,Debris Burning,866.0,E,43.58603,-103.47041,SD
242148,NPS,Wind Cave National Park,COLD BROOK,1998,Lightning,0.1,A,43.5424,-103.50894,SD
242149,NPS,Wind Cave National Park,RED,1999,Lightning,1.5,B,43.58681,-103.43124,SD
242150,NPS,Wind Cave National Park,AMERICNELK,1999,Campfire,17.0,C,43.58554,-103.48714,SD
242151,NPS,Apostle Islands National Lakeshore,ROOKIE,1998,Lightning,0.5,B,46.9219,-90.5546,WI
242152,NPS,Saint Croix National Scenic River,SHERMER,1992,Campfire,0.1,A,45.75,-92.8002,MN
242153,NPS,Saint Croix National Scenic River,WILD MT,1992,Campfire,0.1,A,45.4833,-92.7169,MN
242154,NPS,Saint Croix National Scenic River,SOMERSET,1992,Campfire,0.1,A,45.2,-92.7502,WI
242155,NPS,Saint Croix National Scenic River,PHIPPS,1994,Debris Burning,1.0,B,46.0666,-91.4335,WI
242156,NPS,Saint Croix National Scenic River,GROAT,1994,Miscellaneous,0.1,A,45.75,-91.6335,WI
242157,NPS,Saint Croix National Scenic River,JUVENILE,1994,Campfire,0.1,A,46.0666,-91.4335,WI
242158,NPS,Saint Croix National Scenic River,HAWK,1994,Campfire,0.3,B,45.7333,-92.8835,MN
242159,NPS,Saint Croix National Scenic River,MCGUIRE,1998,Debris Burning,0.1,A,45.6833,-92.8752,MN
242160,NPS,Saint Croix National Scenic River,RIVERSIDE,1999,Arson,0.1,A,46.0736,-92.2344,WI
242161,NPS,Devils Tower National Monument,RACCOON,1992,Debris Burning,0.1,A,44.59055,-104.69377,WY
242162,NPS,Devils Tower National Monument,PASTURE,1992,Equipment Use,15.0,C,44.57429,-104.71597,WY
242163,NPS,Devils Tower National Monument,CAMPSTOOL,1992,Lightning,2.5,B,44.56671,-104.68531,WY
242164,NPS,Devils Tower National Monument,SNAG1 FIRE,1993,Lightning,0.1,A,44.59976,-104.73521,WY
242165,NPS,Devils Tower National Monument,SNAG2 FIRE,1993,Lightning,0.1,A,44.59972,-104.73519,WY
242166,NPS,Devils Tower National Monument,BLCC SPOT,1995,Equipment Use,0.2,A,44.57304,-104.72132,WY
242167,NPS,Devils Tower National Monument,N. BOUNDRY,1997,Lightning,2.0,B,44.60082,-104.72583,WY
242168,NPS,National Capitol Parks - East,FT.CHAPLIN,1999,Miscellaneous,0.1,A,38.88669,-76.9451,DC
242169,NPS,National Capitol Parks - East,WATTSB,1999,Miscellaneous,0.1,A,38.91193,-76.942739,DC
242170,NPS,National Capitol Parks - East,FTCHAPLIN2,1999,Miscellaneous,0.1,A,38.8867,-76.94531,DC
242171,NPS,National Capitol Parks - East,DOUGLASS,1999,Miscellaneous,0.1,A,38.8626,-76.98591,DC
242172,NPS,National Capitol Parks - East,FTWASH,1999,Miscellaneous,0.1,A,38.68277,-77.09828,MD
242173,NPS,Rock Creek Park,GROVE 29,1992,Arson,0.2,A,38.93832,-77.0374,DC
242174,NPS,Rock Creek Park,FT SLOCUM,1992,Arson,0.1,A,38.95916,-77.01434,DC
242175,NPS,Rock Creek Park,FT.TOTTEN,1993,Arson,0.3,B,38.94837,-77.00484,DC
242176,NPS,Rock Creek Park,BUNKERHILL,1993,Arson,0.7,B,38.93587,-76.98837,DC
242177,NPS,Rock Creek Park,PIERCE MIL,1993,Arson,1.0,B,38.9333,-77.05,DC
242178,NPS,Rock Creek Park,BEACH DR,1993,Arson,4.0,B,38.9333,-77.05,DC
242179,NPS,Rock Creek Park,PARK RD,1993,Arson,3.2,B,38.93851,-77.04961,DC
242180,NPS,Rock Creek Park,BIKE TR,1993,Arson,0.5,B,38.94312,-77.05097,DC
242181,NPS,Rock Creek Park,PARKWAY,1993,Miscellaneous,0.1,A,38.90796,-77.05451,DC
242182,NPS,Rock Creek Park,PINEY BRCH,1994,Smoking,0.1,A,38.93848,-77.03626,DC
242183,NPS,Rock Creek Park,COLORADO,1994,Children,0.2,A,38.94841,-77.04179,DC
242184,NPS,Rock Creek Park,PARKWAY,1994,Smoking,0.1,A,38.90735,-77.05496,DC
242185,NPS,Rock Creek Park,GRANT RD,1994,Arson,4.7,B,38.95762,-77.05395,DC
242186,NPS,Rock Creek Park,FT SLOCUM,1995,Arson,0.1,A,38.95914,-77.01542,DC
242187,NPS,Rock Creek Park,GLOVER RD,1995,Debris Burning,0.1,A,38.95372,-77.04963,DC
242188,NPS,Rock Creek Park,GROVE 29,1995,Arson,0.2,A,38.93827,-77.03788,DC
242189,NPS,Rock Creek Park,ZOOCAR,1995,Equipment Use,0.1,A,38.93059,-77.04547,DC
242190,NPS,Rock Creek Park,MONTROSE,1997,Miscellaneous,0.1,A,38.91342,-77.0613,DC
242191,NPS,Rock Creek Park,SLOCUMI,1997,Miscellaneous,0.1,A,38.96033,-77.0143,DC
242192,NPS,Rock Creek Park,SLOCUM2,1997,Miscellaneous,0.1,A,38.96055,-77.01369,DC
242193,NPS,Rock Creek Park,PARK ROAD,1998,Equipment Use,0.1,A,38.93632,-77.04595,DC
242194,NPS,Rock Creek Park,GLOVER,1998,Miscellaneous,0.1,A,38.91351,-77.08118,DC
242195,NPS,Rock Creek Park,WHITEHAVEN,1998,Miscellaneous,0.5,B,38.91653,-77.08213,DC
242196,NPS,Rock Creek Park,EQUITFIELD,1998,Miscellaneous,1.0,B,38.94787,-77.04983,DC
242197,NPS,Rock Creek Park,FT TOTTENE,1998,Miscellaneous,0.4,B,38.94847,-77.0041,DC
242198,NPS,Rock Creek Park,FT TOTTENW,1998,Miscellaneous,1.2,B,38.94784,-77.00483,DC
242199,NPS,Rock Creek Park,WESTSPRING,1998,Miscellaneous,0.1,A,38.95428,-77.05219,DC
242200,NPS,Rock Creek Park,PINEY,1998,Miscellaneous,0.2,A,38.93696,-77.04083,DC
242201,NPS,Rock Creek Park,UPSHUR,1998,Miscellaneous,0.1,A,38.94124,-77.0485,DC
242202,NPS,Rock Creek Park,GROVE 24,1998,Miscellaneous,0.1,A,38.95507,-77.04086,DC
242203,NPS,Rock Creek Park,GLOVER KEN,1998,Miscellaneous,0.4,B,38.9142,-77.08056,DC
242204,NPS,Rock Creek Park,JOYCE ROAD,1998,Smoking,0.1,A,38.96322,-77.03868,DC
242205,NPS,Rock Creek Park,SPORTAL,1998,Smoking,0.1,A,38.98863,-77.04048,DC
242206,NPS,Rock Creek Park,GROVE 24,1999,Miscellaneous,0.1,A,38.95465,-77.04028,DC
242207,NPS,Rock Creek Park,SLOCUM,1999,Miscellaneous,0.1,A,38.95915,-77.01479,DC
242208,NPS,Rock Creek Park,BROAD BR,1999,Miscellaneous,1.0,B,38.95817,-77.05931,DC
242209,NPS,Rock Creek Park,GTOWN,1999,Smoking,0.5,B,38.90574,-77.07574,DC
242210,NPS,Antietam National Battlefield,HAYBALE,1994,Lightning,0.1,A,39.48118,-77.74812,MD
242211,NPS,Antietam National Battlefield,LUMINARY94,1994,Miscellaneous,1.0,B,39.4731,-77.75192,MD
242212,NPS,Antietam National Battlefield,LUMINARY95,1995,Debris Burning,0.5,B,39.47381,-77.75356,MD
242213,NPS,Antietam National Battlefield,ROHRBACK01,1996,Miscellaneous,4.0,B,39.45497,-77.72821,MD
242214,NPS,Antietam National Battlefield,BALTIMORE,1997,Smoking,0.1,A,39.47568,-77.74778,MD
242215,NPS,Antietam National Battlefield,LUMINARY98,1998,Debris Burning,0.5,B,39.475,-77.75167,MD
242216,NPS,Antietam National Battlefield,CUNNINGHAM,1999,Equipment Use,0.1,A,39.46901,-77.73328,MD
242217,NPS,Antietam National Battlefield,BURNSIDE,1999,Miscellaneous,0.1,A,39.45119,-77.7327,MD
242218,NPS,Catoctin Mountain Park,CHESTNUT,1994,Campfire,0.1,A,39.64852,-77.478096,MD
242219,NPS,Catoctin Mountain Park,FSKOA,1995,Miscellaneous,0.1,A,39.64564,-77.475789,MD
242220,NPS,Catoctin Mountain Park,MAYERS,1995,Missing/Undefined,0.1,A,39.6334,-77.4497,MD
242221,NPS,Catoctin Mountain Park,HQ-CURVE,1995,Smoking,0.1,A,39.62607,-77.437452,MD
242222,NPS,Catoctin Mountain Park,MANAHAN RD,1998,Smoking,0.2,A,39.65939,-77.477846,MD
242223,NPS,Catoctin Mountain Park,HOG ROCK,1999,Smoking,0.2,A,39.64279,-77.458406,MD
242224,NPS,Catoctin Mountain Park,MISTYMOUNT,1999,Smoking,0.2,A,39.6434,-77.4486,MD
242225,NPS,Chesapeake & Ohio Canal National Historical Park,BRUNSWICK,1992,Arson,0.1,A,39.31081,-77.627273,MD
242226,NPS,Chesapeake & Ohio Canal National Historical Park,LOG,1992,Campfire,0.1,A,38.92045,-77.105136,DC
242227,NPS,Chesapeake & Ohio Canal National Historical Park,TREE,1992,Miscellaneous,0.1,A,39.22495,-77.452628,MD
242228,NPS,Chesapeake & Ohio Canal National Historical Park,DAM#5,1993,Campfire,0.1,A,39.60582,-77.919816,MD
242229,NPS,Chesapeake & Ohio Canal National Historical Park,BRIAR PAT,1993,Campfire,0.8,B,39.50157,-77.840549,MD
242230,NPS,Chesapeake & Ohio Canal National Historical Park,BACK RD,1994,Children,3.0,B,39.37437,-77.740816,MD
242231,NPS,Chesapeake & Ohio Canal National Historical Park,LOCK 8,1995,Children,0.5,B,38.97155,-77.160842,MD
242232,NPS,Chesapeake & Ohio Canal National Historical Park,LOG,1995,Campfire,0.1,A,38.970187,-77.198761,MD
242233,NPS,Chesapeake & Ohio Canal National Historical Park,GOAT,1995,Miscellaneous,0.1,A,38.99284,-77.245711,MD
242234,NPS,Chesapeake & Ohio Canal National Historical Park,JORDAN,1995,Arson,0.1,A,39.60911,-77.8397,MD
242235,NPS,Chesapeake & Ohio Canal National Historical Park,GOLD MINE,1996,Miscellaneous,0.5,B,38.9927,-77.237135,MD
242236,NPS,Chesapeake & Ohio Canal National Historical Park,NO CALL,1996,Campfire,0.1,A,39.06789,-77.332437,MD
242237,NPS,Chesapeake & Ohio Canal National Historical Park,DARGAN,1997,Smoking,0.5,B,39.36446,-77.739106,MD
242238,NPS,Chesapeake & Ohio Canal National Historical Park,SANDY HOOK,1997,Debris Burning,0.1,A,39.32494,-77.713579,MD
242239,NPS,Greenbelt Park,BW PKWY,1992,Miscellaneous,0.1,A,38.99471,-76.879392,MD
242240,NPS,Greenbelt Park,GREENBELT1,1995,Miscellaneous,2.0,B,39.00043,-76.867484,MD
242241,NPS,Greenbelt Park,GREENBELT2,1995,Campfire,0.5,B,38.97907,-76.902523,MD
242242,NPS,George Washington Memorial Parkway,VOODOO,1992,Miscellaneous,1.0,B,39.00516,-77.25669,VA
242243,NPS,George Washington Memorial Parkway,GULFBRANCH,1993,Miscellaneous,2.0,B,38.9167,-77.1,VA
242244,NPS,Manassas National Battlefield Park,CORNELL,1992,Arson,0.7,B,38.83295,-77.53468,VA
242245,NPS,Manassas National Battlefield Park,SHOULDER,1992,Arson,0.1,A,38.8378,-77.53652,VA
242246,NPS,Manassas National Battlefield Park,MANA,1994,Miscellaneous,0.2,A,38.80872,-77.527985,VA
242247,NPS,Manassas National Battlefield Park,STONEHOUSE,1995,Arson,0.3,B,38.81987,-77.52629,VA
242248,NPS,Manassas National Battlefield Park,CAMPFIRE,1995,Campfire,0.1,A,38.82158,-77.52262,VA
242249,NPS,Manassas National Battlefield Park,STONEBRIDG,1995,Smoking,0.2,A,38.82691,-77.50832,VA
242250,NPS,Manassas National Battlefield Park,BALLS FORD,1996,Miscellaneous,2.0,B,38.81146,-77.49403,VA
242251,NPS,Manassas National Battlefield Park,CARTER CEM,1997,Debris Burning,0.1,A,38.82941,-77.52133,VA
242252,NPS,Manassas National Battlefield Park,CAVALRY,1998,Fireworks,0.1,A,38.81669,-77.51674,VA
242253,NPS,Manassas National Battlefield Park,GREATCHINN,1998,Children,0.4,B,38.80356,-77.52831,VA
242254,NPS,Manassas National Battlefield Park,PUNY PETE,1998,Equipment Use,0.1,A,38.81651,-77.546952,VA
242255,NPS,Prince William Forest Park,TRAIL 7,1993,Equipment Use,0.1,A,38.59717,-77.36156,VA
242256,NPS,Prince William Forest Park,DEADHEAD,1993,Smoking,0.1,A,38.60066,-77.41612,VA
242257,NPS,Prince William Forest Park,CAR FIRE 1,1993,Miscellaneous,0.1,A,38.60516,-77.3552,VA
242258,NPS,Prince William Forest Park,EDGAR,1993,Equipment Use,0.1,A,38.56739,-77.3661,VA
242259,NPS,Prince William Forest Park,JOPLIN,1995,Miscellaneous,0.1,A,38.55963,-77.37057,VA
242260,NPS,Prince William Forest Park,TELEGRAPH,1995,Campfire,0.1,A,38.55741,-77.35063,VA
242261,NPS,Prince William Forest Park,TRACER,1997,Miscellaneous,15.0,C,38.56842,-77.42022,VA
242262,NPS,Prince William Forest Park,FLARE,1997,Miscellaneous,1.0,B,38.54636,-77.38936,VA
242263,NPS,Prince William Forest Park,MOUNTJOY,1999,Powerline,1.0,B,38.56608,-77.40824,VA
242264,NPS,Prince William Forest Park,SOUTHFORK,1999,Miscellaneous,250.0,D,38.5858,-77.42756,VA
242265,NPS,Prince William Forest Park,NCO,1999,Miscellaneous,640.0,E,38.54434,-77.38785,VA
242266,NPS,Prince William Forest Park,NEWBRECK,1999,Miscellaneous,14.0,C,38.54438,-77.41425,VA
242267,NPS,Prince William Forest Park,SEQUEL,1999,Arson,4.5,B,38.54544,-77.38143,VA
242268,NPS,Appalachian National Scenic Trail Historic Site,CATROCK,1993,Campfire,2.0,B,41.60302,-73.61257,NY
242269,NPS,Appalachian National Scenic Trail Historic Site,MOHAWK,1993,Miscellaneous,6.0,B,41.9233,-73.35331,CT
242270,NPS,Appalachian National Scenic Trail Historic Site,CRANBERRY,1995,Campfire,1.0,B,45.12107,-70.35264,ME
242271,NPS,Appalachian National Scenic Trail Historic Site,SNICKERS,1996,Miscellaneous,400.0,E,39.11495,-77.84962,VA
242272,NPS,Appalachian National Scenic Trail Historic Site,MINSI FIRE,1997,Miscellaneous,20.0,C,40.95925,-75.12985,PA
242273,NPS,Appalachian National Scenic Trail Historic Site,CATAWBA,1998,Arson,0.3,B,37.37776,-80.05252,VA
242274,NPS,Appalachian National Scenic Trail Historic Site,WHISKEY RD,1999,Arson,15.0,C,40.12362,-77.10234,PA
242275,NPS,Appalachian National Scenic Trail Historic Site,PETERS,1999,Campfire,0.1,A,40.39036,-76.99827,PA
242276,NPS,Appalachian National Scenic Trail Historic Site,DEPOT HILL,1999,Campfire,7.0,B,41.57404,-73.67433,NY
242277,NPS,Appalachian National Scenic Trail Historic Site,HOSNER 1,1999,Arson,1.0,B,41.57348,-73.67379,NY
242278,NPS,Appalachian National Scenic Trail Historic Site,HOSNER 2,1999,Arson,0.5,B,41.57348,-73.67374,NY
242279,NPS,Appalachian National Scenic Trail Historic Site,HOSNER 3,1999,Arson,1.0,B,41.57343,-73.67373,NY
242280,NPS,Harper's Ferry National Historic Park,LOUDOUN,1992,Campfire,6.0,B,39.31998,-77.72949,WV
242281,NPS,Cape Cod National Seashore,COLDNIGHT,1992,Arson,0.1,A,41.9048,-69.9789,MA
242282,NPS,Cape Cod National Seashore,PREISTRURO,1992,Children,1.0,B,42.026867,-70.086019,MA
242283,NPS,Cape Cod National Seashore,CORNTRURO,1992,Equipment Use,0.1,A,42.001378,-70.079572,MA
242284,NPS,Cape Cod National Seashore,GOLFCO,1992,Miscellaneous,1.0,B,41.931753,-70.052903,MA
242285,NPS,Cape Cod National Seashore,BREAKPROVI,1992,Campfire,0.1,A,42.024103,-70.192142,MA
242286,NPS,Cape Cod National Seashore,ARTSDUNE,1992,Campfire,0.1,A,42.0765,-70.1578,MA
242287,NPS,Cape Cod National Seashore,VALLI RD,1993,Miscellaneous,0.8,B,41.969394,-70.070606,MA
242288,NPS,Cape Cod National Seashore,TEACUP,1993,Miscellaneous,0.1,A,41.8334,-69.9661,MA
242289,NPS,Cape Cod National Seashore,DOANEROCK,1993,Debris Burning,0.1,A,41.9048,-69.9789,MA
242290,NPS,Cape Cod National Seashore,BOYSCOUT,1993,Campfire,0.5,B,41.9048,-69.9789,MA
242291,NPS,Cape Cod National Seashore,RED MAPLE,1994,Miscellaneous,0.1,A,41.9048,-69.9789,MA
242292,NPS,Cape Cod National Seashore,TINPAN,1995,Children,1.0,B,42.064,-70.1717,MA
242293,NPS,Cape Cod National Seashore,TRUROCAMP,1995,Miscellaneous,0.1,A,42.032,-70.0634,MA
242294,NPS,Cape Cod National Seashore,HOOPES,1995,Miscellaneous,0.1,A,41.9668,-70.0245,MA
242295,NPS,Cape Cod National Seashore,GULL POND,1995,Equipment Use,0.1,A,41.9523,-70.0092,MA
242296,NPS,Cape Cod National Seashore,FIVE ACRE,1995,Fireworks,5.0,B,41.9048,-69.9789,MA
242297,NPS,Cape Cod National Seashore,MOORESROAD,1995,Miscellaneous,0.2,A,41.9048,-69.9789,MA
242298,NPS,Cape Cod National Seashore,GUNCLUB,1995,Miscellaneous,0.4,B,41.86648,-69.969564,MA
242299,NPS,Cape Cod National Seashore,WELLWOODS,1995,Miscellaneous,0.5,B,41.9579,-70.0322,MA
242300,NPS,Cape Cod National Seashore,HERRCOVE,1995,Miscellaneous,0.3,B,42.0404,-70.2086,MA
242301,NPS,Cape Cod National Seashore,MAURICES,1995,Debris Burning,0.1,A,41.8834,-69.98,MA
242302,NPS,Cape Cod National Seashore,WATSON,1995,Equipment Use,0.3,B,41.9959,-70.0189,MA
242303,NPS,Cape Cod National Seashore,KAISLAK,1995,Miscellaneous,0.2,A,42.0015,-70.0225,MA
242304,NPS,Cape Cod National Seashore,OHARRA,1996,Debris Burning,0.4,B,41.9598,-69.9981,MA
242305,NPS,Cape Cod National Seashore,PAINE RD,1996,Miscellaneous,0.2,A,41.913336,-70.010608,MA
242306,NPS,Cape Cod National Seashore,NTAFB,1996,Miscellaneous,1.5,B,42.0312,-70.055,MA
242307,NPS,Cape Cod National Seashore,POWERLINE,1996,Campfire,0.1,A,41.89806,-69.98195,MA
242308,NPS,Cape Cod National Seashore,HATCH,1997,Debris Burning,3.0,B,41.9668,-70.0484,MA
242309,NPS,Cape Cod National Seashore,MEADOW,1997,Miscellaneous,0.1,A,42.052,-70.08,MA
242310,NPS,Cape Cod National Seashore,LITTLE CRK,1997,Smoking,0.1,A,42.052,-70.08,MA
242311,NPS,Cape Cod National Seashore,MDOANE,1997,Campfire,0.1,A,41.939,-70.0092,MA
242312,NPS,Cape Cod National Seashore,BOYSCOUT,1997,Miscellaneous,0.1,A,41.9351,-70.002,MA
242313,NPS,Cape Cod National Seashore,WHITECREST,1997,Miscellaneous,0.1,A,41.932,-69.9784,MA
242314,NPS,Cape Cod National Seashore,WHITECRST2,1997,Campfire,0.1,A,41.9232,-69.9756,MA
242315,NPS,Cape Cod National Seashore,SHAPIRO,1997,Debris Burning,1.0,B,41.9768,-70.0306,MA
242316,NPS,Cape Cod National Seashore,T.CALVIN,1997,Smoking,0.6,B,42.0759,-70.22,MA
242317,NPS,Cape Cod National Seashore,VISITORC,1997,Miscellaneous,0.1,A,42.0765,-70.21,MA
242318,NPS,Cape Cod National Seashore,PILGRIM HT,1998,Smoking,3.0,B,42.0504,-70.0989,MA
242319,NPS,Cape Cod National Seashore,SPECTACLE,1999,Equipment Use,0.1,A,41.9473,-70.0056,MA
242320,NPS,Cape Cod National Seashore,DUMP,1999,Campfire,0.2,A,42.0598,-70.1947,MA
242321,NPS,Cape Cod National Seashore,LECOUNT,1999,Smoking,0.1,A,41.922183,-69.974703,MA
242322,NPS,Cape Cod National Seashore,PICNIC,1999,Debris Burning,0.2,A,41.8434,-69.957,MA
242323,NPS,Cape Cod National Seashore,PETRELEIF,1999,Debris Burning,0.2,A,42.0509,-70.1086,MA
242324,NPS,Cape Cod National Seashore,COCONUT,1999,Miscellaneous,0.6,B,42.075458,-70.159719,MA
242325,NPS,Cape Cod National Seashore,BLACKPOND,1999,Smoking,0.1,A,41.9645,-70.0211,MA
242326,NPS,Minute Man National Historic Park,BLUFF,1992,Miscellaneous,3.0,B,42.447698,-71.265034,MA
242327,NPS,Acadia National Park,SKYROCKET,1993,Fireworks,0.1,A,44.339694,-68.177128,ME
242328,NPS,Acadia National Park,JIMS POINT,1993,Debris Burning,0.5,B,44.332619,-68.529113,ME
242329,NPS,Acadia National Park,OTTERCLIFF,1993,Campfire,0.1,A,44.309819,-68.190387,ME
242330,NPS,Acadia National Park,SOUTHNECK,1993,Campfire,0.1,A,44.332386,-68.370174,ME
